Sun Mar 29 12:36:55 Loaded file C:\PROGRAM FILES\ORCAD\LAYOUT_PLUS\LIBRARY\TM_DIODE.LLB
Mon Jun 29 21:51:42 Saved as file ~undo.max
Mon Jun 29 21:52:18 Saved as file ~undo.max
Mon Jun 29 21:52:56 Saved as file ~undo.max
Mon Jun 29 21:54:05 Saved as file ~undo.max
Mon Jun 29 21:54:38 Saved as file ~undo.max
Mon Jun 29 21:55:08 Saved as file ~undo.max
Mon Jun 29 21:56:20 Saved as file ~undo.max
Mon Jun 29 21:57:57 Saved as file BACKUP1.MAX
Mon Jun 29 21:57:58 Saved as file ~undo.max
Mon Jun 29 21:58:38 Saved as file ~undo.max
Mon Jun 29 21:59:17 Saved as file ~undo.max
Mon Jun 29 21:59:58 Saved as file ~undo.max
Mon Jun 29 22:00:13 Saved as file ~undo.max
Mon Jun 29 22:00:45 Saved as file ~undo.max
Mon Jun 29 22:01:45 Saved as file ~undo.max
Mon Jun 29 22:02:52 Saved as file ~undo.max
Mon Jun 29 22:03:05 Saved as file ~undo.max
Mon Jun 29 22:03:44 Saved as file ~undo.max
Mon Jun 29 22:04:06 Saved as file ~undo.max
Mon Jun 29 22:04:29 Saved as file ~undo.max
Mon Jun 29 22:06:26 Saved as file ~undo.max
Mon Jun 29 22:06:54 Saved as file ~undo.max
Mon Jun 29 22:07:10 Saved as file ~undo.max
Mon Jun 29 22:07:19 Saved as file ~undo.max
Mon Jun 29 22:07:41 Saved as file ~undo.max
Mon Jun 29 22:07:58 Saved as file BACKUP1.MAX
Mon Jun 29 22:08:20 Saved as file ~undo.max
Mon Jun 29 22:08:29 Saved as file ~undo.max
Mon Jun 29 22:08:57 Saved as file ~undo.max
Mon Jun 29 22:10:19 Saved as file ~undo.max
Mon Jun 29 22:10:20 Saved as file ~undo.max
Mon Jun 29 22:10:21 Saved as file ~undo.max
Mon Jun 29 22:12:53 Saved as file ~undo.max
Mon Jun 29 22:18:44 Saved as file ~undo.max
Mon Jun 29 22:18:58 Saved as file BACKUP1.MAX
Mon Jun 29 22:19:10 Saved as file ~undo.max
Mon Jun 29 22:20:28 Saved as file ~undo.max
Mon Jun 29 22:21:21 Saved as file ~undo.max
Mon Jun 29 22:22:14 Saved as file ~undo.max
Mon Jun 29 22:22:30 Saved as file ~undo.max
Mon Jun 29 22:22:30 Saved as file ~undo.max
Mon Jun 29 22:24:34 Saved as file ~undo.max
Mon Jun 29 22:24:58 Saved as file ~undo.max
Mon Jun 29 22:25:06 Saved as file ~undo.max
Mon Jun 29 22:28:17 Saved as file ~undo.max
Mon Jun 29 22:28:58 Saved as file BACKUP1.MAX
Mon Jun 29 22:29:00 Saved as file C:\ORCAD\TEST\SCHEM2.MAX
Mon Jun 29 22:38:59 Saved as file BACKUP1.MAX
Mon Jun 29 22:39:15 Loaded file C:\Program Files\Orcad\Layout\data\template.imp
Mon Jun 29 22:39:15 Loaded file C:\Program Files\Orcad\Layout\data\template.imp
Mon Jun 29 22:39:22 Saved as file C:\ORCAD\TEST\SCHEM2.MAX
Mon Jul 20 16:30:03 Saved as file ~undo.max
Mon Jul 20 16:31:28 Saved as file ~undo.max
Mon Jul 20 16:32:06 Saved as file ~undo.max
Mon Jul 20 16:32:38 Saved as file ~undo.max
Mon Jul 20 16:39:06 Saved as file ~undo.max
Mon Jul 20 16:39:14 Saved as file BACKUP1.MAX
Mon Jul 20 16:39:48 Saved as file ~undo.max
Mon Jul 20 16:39:49 Saved as file ~undo.max
Mon Jul 20 16:40:21 Saved as file ~undo.max
Mon Jul 20 16:40:45 Saved as file ~undo.max
Mon Jul 20 16:42:30 Saved as file ~undo.max
Mon Jul 20 16:45:08 Saved as file ~undo.max
Mon Jul 20 16:48:07 Saved as file ~undo.max
Mon Jul 20 16:48:48 Saved as file ~undo.max
Mon Jul 20 16:49:14 Saved as file BACKUP1.MAX
Mon Jul 20 16:52:15 Saved as file ~undo.max
Mon Jul 20 16:53:15 Saved as file ~undo.max
Mon Jul 20 16:53:24 Saved as file ~undo.max
Mon Jul 20 16:53:45 Saved as file ~undo.max
Mon Jul 20 16:54:33 Saved as file ~undo.max
Mon Jul 20 16:56:07 Saved as file C:\ORCAD\TEST\SCHEM2.MAX
Mon Jul 20 16:58:02 Saved as file ~undo.max
Mon Jul 20 16:58:18 Saved as file ~undo.max
Mon Jul 20 16:59:15 Saved as file BACKUP1.MAX
Mon Jul 20 16:59:45 Saved as file ~undo.max
Mon Jul 20 17:01:22 Saved as file ~undo.max
Mon Jul 20 17:06:06 Saved as file ~undo.max
Mon Jul 20 17:06:09 Saved as file ~undo.max
Mon Jul 20 17:07:12 Saved as file ~undo.max
Mon Jul 20 17:07:45 Saved as file ~undo.max
Mon Jul 20 17:08:31 Saved as file ~undo.max
Mon Jul 20 17:09:45 Saved as file BACKUP1.MAX
Mon Jul 20 17:10:12 Saved as file ~undo.max
Mon Jul 20 17:11:04 Saved as file ~undo.max
Mon Jul 20 17:14:25 Saved as file C:\ORCAD\TEST\SCHEM2.MAX
Tue Jul 21 10:35:57 Saved as file ~undo.max
Tue Jul 21 10:36:35 Saved as file ~undo.max
Tue Jul 21 10:36:41 Saved as file ~undo.max
Tue Jul 21 10:36:51 Saved as file ~undo.max
Tue Jul 21 10:37:18 Saved as file ~undo.max
Tue Jul 21 10:37:56 Saved as file ~undo.max
Tue Jul 21 10:38:42 Saved as file ~undo.max
Tue Jul 21 10:40:18 Saved as file ~undo.max
Tue Jul 21 10:40:36 Saved as file ~undo.max
Tue Jul 21 10:40:45 Saved as file ~undo.max
Tue Jul 21 10:45:16 Saved as file BACKUP1.MAX
Tue Jul 21 11:06:07 Saved as file BACKUP1.MAX
Tue Jul 21 11:06:08 Error code 0034.912 (266)
Tue Jul 21 11:06:08 Saved as file Backup0.max
Tue Jul 21 11:06:08 Windows which were open at time of error:
Tue Jul 21 11:06:08 	ActiveWindow: &Design
Tue Jul 21 11:06:08 	Icon: &Components
Tue Jul 21 11:06:08 	Icon: &Nets
Tue Jul 21 11:06:08 	Icon: Post Proces&s
Tue Jul 21 11:06:08 End-of-list
Tue Jul 21 11:06:08 Error code 0034.912 (266)
Tue Jul 21 11:17:36 Saved as file ~undo.max
Tue Jul 21 11:17:54 Saved as file BACKUP1.MAX
Tue Jul 21 11:19:26 Saved as file ~undo.max
Tue Jul 21 11:27:55 Saved as file BACKUP1.MAX
Tue Jul 21 11:28:18 Saved as file ~undo.max
Tue Jul 21 11:37:55 Saved as file BACKUP1.MAX
Tue Jul 21 11:47:55 Saved as file BACKUP1.MAX
Tue Jul 21 12:01:18 Saved as file BACKUP1.MAX
Tue Jul 21 12:01:19 Error code 0034.912 (266)
Tue Jul 21 12:01:21 Saved as file Backup0.max
Tue Jul 21 12:01:21 Windows which were open at time of error:
Tue Jul 21 12:01:21 	ActiveWindow: &Design
Tue Jul 21 12:01:21 	Icon: &Components
Tue Jul 21 12:01:21 	Icon: &Nets
Tue Jul 21 12:01:21 	Icon: Post Proces&s
Tue Jul 21 12:01:21 End-of-list
Tue Jul 21 12:01:21 Error code 0034.912 (266)
Tue Jul 21 12:12:03 Saved as file BACKUP1.MAX
Tue Jul 21 12:22:03 Saved as file BACKUP1.MAX
Tue Jul 21 12:40:45 Saved as file BACKUP1.MAX
Tue Jul 21 12:40:46 Error code 0034.912 (266)
Tue Jul 21 12:40:48 Saved as file Backup0.max
Tue Jul 21 12:40:48 Windows which were open at time of error:
Tue Jul 21 12:40:48 	ActiveWindow: &Design
Tue Jul 21 12:40:48 	Icon: &Components
Tue Jul 21 12:40:48 	Icon: &Nets
Tue Jul 21 12:40:48 	Icon: Post Proces&s
Tue Jul 21 12:40:48 End-of-list
Tue Jul 21 12:40:48 Error code 0034.912 (266)
Tue Jul 21 12:43:46 Saved as file ~undo.max
Tue Jul 21 12:51:29 Saved as file BACKUP1.MAX
Tue Jul 21 12:54:24 Saved as file ~undo.max
Tue Jul 21 12:54:51 Saved as file ~undo.max
Tue Jul 21 13:01:29 Saved as file BACKUP1.MAX
Tue Jul 21 13:09:30 Saved as file ~undo.max
Tue Jul 21 13:12:00 Saved as file BACKUP1.MAX
Tue Jul 21 13:13:59 Saved as file ~undo.max
Tue Jul 21 13:15:52 Saved as file ~undo.max
Tue Jul 21 13:22:00 Saved as file BACKUP1.MAX
Tue Jul 21 13:22:29 Saved as file ~undo.max
Tue Jul 21 13:29:07 Saved as file C:\ORCAD\TEST\SCHEM2.MAX
Sun Jul 26 18:04:41 Saved as file ~undo.max
Mon Jul 27 13:24:37 Saved as file ~undo.max
Mon Jul 27 13:25:53 Saved as file ~undo.max
Mon Jul 27 13:31:59 Saved as file BACKUP1.MAX
Mon Jul 27 13:32:05 Saved as file ~undo.max
Mon Jul 27 13:32:09 Saved as file ~undo.max
Mon Jul 27 13:32:45 Saved as file ~undo.max
Mon Jul 27 13:32:51 Saved as file ~undo.max
Mon Jul 27 13:33:48 Saved as file ~undo.max
Mon Jul 27 13:36:48 Saved as file ~undo.max
Mon Jul 27 13:41:59 Saved as file BACKUP1.MAX
Mon Jul 27 13:45:58 Saved as file ~undo.max
Mon Jul 27 13:48:07 Loaded file C:\Program Files\Orcad\Layout_Plus\data\template.imp
Mon Jul 27 13:48:07 Loaded file C:\Program Files\Orcad\Layout_Plus\data\template.imp
Mon Jul 27 13:48:07 Footprint coords will be rounded to nearest base unit.
Mon Jul 27 13:48:07 Footprint coords will be rounded to nearest base unit.
Mon Jul 27 13:48:07 Footprint coords will be rounded to nearest base unit.
Mon Jul 27 13:48:07 Footprint coords will be rounded to nearest base unit.
Mon Jul 27 13:48:07 Footprint coords will be rounded to nearest base unit.
Mon Jul 27 13:48:07 Footprint coords will be rounded to nearest base unit.
Mon Jul 27 13:48:07 Footprint coords will be rounded to nearest base unit.
Mon Jul 27 13:48:07 Footprint coords will be rounded to nearest base unit.
Mon Jul 27 13:48:07 Footprint coords will be rounded to nearest base unit.
Mon Jul 27 13:48:07 Footprint coords will be rounded to nearest base unit.
Mon Jul 27 13:48:07 Footprint coords will be rounded to nearest base unit.
Mon Jul 27 13:48:07 Footprint coords will be rounded to nearest base unit.
Mon Jul 27 13:48:07 Footprint coords will be rounded to nearest base unit.
Mon Jul 27 13:48:07 Footprint coords will be rounded to nearest base unit.
Mon Jul 27 13:48:07 Footprint coords will be rounded to nearest base unit.
Mon Jul 27 13:48:07 Footprint coords will be rounded to nearest base unit.
Mon Jul 27 13:48:07 Loaded file C:\Program Files\Orcad\Layout_Plus\data\template.imp
Mon Jul 27 13:48:07 Footprint coords will be rounded to nearest base unit.
Mon Jul 27 13:48:07 Footprint coords will be rounded to nearest base unit.
Mon Jul 27 13:48:07 Footprint coords will be rounded to nearest base unit.
Mon Jul 27 13:48:07 Footprint coords will be rounded to nearest base unit.
Mon Jul 27 13:48:07 Footprint coords will be rounded to nearest base unit.
Mon Jul 27 13:48:07 Footprint coords will be rounded to nearest base unit.
Mon Jul 27 13:48:07 Footprint coords will be rounded to nearest base unit.
Mon Jul 27 13:48:07 Footprint coords will be rounded to nearest base unit.
Mon Jul 27 13:48:07 Footprint coords will be rounded to nearest base unit.
Mon Jul 27 13:48:07 Footprint coords will be rounded to nearest base unit.
Mon Jul 27 13:48:07 Footprint coords will be rounded to nearest base unit.
Mon Jul 27 13:48:07 Footprint coords will be rounded to nearest base unit.
Mon Jul 27 13:48:07 Footprint coords will be rounded to nearest base unit.
Mon Jul 27 13:48:07 Footprint coords will be rounded to nearest base unit.
Mon Jul 27 13:48:07 Footprint coords will be rounded to nearest base unit.
Mon Jul 27 13:48:07 Footprint coords will be rounded to nearest base unit.
Mon Jul 27 13:48:07 Loaded file C:\Program Files\Orcad\Layout_Plus\data\template.imp
Mon Jul 27 13:48:16 Footprint coords will be rounded to nearest base unit.
Mon Jul 27 13:48:16 Footprint coords will be rounded to nearest base unit.
Mon Jul 27 13:48:16 Footprint coords will be rounded to nearest base unit.
Mon Jul 27 13:48:16 Footprint coords will be rounded to nearest base unit.
Mon Jul 27 13:48:16 Footprint coords will be rounded to nearest base unit.
Mon Jul 27 13:48:16 Footprint coords will be rounded to nearest base unit.
Mon Jul 27 13:48:16 Footprint coords will be rounded to nearest base unit.
Mon Jul 27 13:48:16 Footprint coords will be rounded to nearest base unit.
Mon Jul 27 13:48:16 Footprint coords will be rounded to nearest base unit.
Mon Jul 27 13:48:16 Footprint coords will be rounded to nearest base unit.
Mon Jul 27 13:48:16 Loaded file C:\Program Files\Orcad\Layout_Plus\data\template.imp
Mon Jul 27 13:48:27 Saved as file ~undo.max
Mon Jul 27 13:48:37 Saved as file ~undo.max
Mon Jul 27 13:48:57 Saved as file ~undo.max
Mon Jul 27 13:49:16 Saved as file ~undo.max
Mon Jul 27 13:49:32 Saved as file ~undo.max
Mon Jul 27 13:53:00 Saved as file BACKUP1.MAX
Mon Jul 27 14:03:00 Saved as file BACKUP1.MAX
Mon Jul 27 14:13:00 Saved as file BACKUP1.MAX
Mon Jul 27 14:21:12 Saved as file C:\ORCAD\TEST\SCHEM5.MAX
Tue Jul 28 09:44:36 Saved as file ~undo.max
Tue Jul 28 09:45:34 Saved as file ~undo.max
Tue Jul 28 09:45:39 Saved as file ~undo.max
Tue Jul 28 09:45:44 Saved as file ~undo.max
Tue Jul 28 09:46:35 Saved as file BACKUP1.MAX
Tue Jul 28 09:49:18 Saved as file ~undo.max
Tue Jul 28 09:49:30 Saved as file ~undo.max
Tue Jul 28 09:51:39 Saved as file C:\ORCAD\TEST\SCHEM6.MAX
Tue Jul 28 10:12:57 Saved as file ~undo.max
Tue Jul 28 10:19:55 Saved as file BACKUP1.MAX
Tue Jul 28 10:24:02 Saved as file ~undo.max
Tue Jul 28 10:24:08 Saved as file ~undo.max
Tue Jul 28 10:28:37 Saved as file ~undo.max
Tue Jul 28 10:30:25 Saved as file BACKUP1.MAX
Tue Jul 28 10:33:11 Saved as file ~undo.max
Tue Jul 28 10:40:25 Saved as file BACKUP1.MAX
Tue Jul 28 10:42:02 Saved as file ~undo.max
Tue Jul 28 10:45:29 Saved as file ~undo.max
Tue Jul 28 10:50:26 Saved as file BACKUP1.MAX
Tue Jul 28 10:55:16 Saved as file ~undo.max
Tue Jul 28 10:57:22 Saved as file ~undo.max
Tue Jul 28 10:58:55 Saved as file ~undo.max
Tue Jul 28 11:00:23 Saved as file C:\ORCAD\TEST\SCHEM6.MAX
Tue Jul 28 11:00:26 Saved as file BACKUP1.MAX
Tue Jul 28 11:02:09 Saved as file C:\ORCAD\TEST\SCHEM7.MAX
Thu Oct 08 12:24:39 Saved as file ~undo.max
Thu Oct 08 12:25:14 Saved as file ~undo.max
Thu Oct 08 12:25:27 Saved as file ~undo.max
Thu Oct 08 12:26:44 Saved as file ~undo.max
Thu Oct 08 12:27:50 Saved as file ~undo.max
Thu Oct 08 12:28:25 Saved as file D:\PROJECTS\ORCAD\POMPCONTROL\SCHEM7.MAX
Thu Oct 08 18:47:33 Saved as file ~undo.max
Thu Oct 08 18:48:10 Saved as file ~undo.max
Thu Oct 08 18:48:31 Saved as file ~undo.max
Thu Oct 08 18:48:58 Saved as file ~undo.max
Thu Oct 08 18:49:29 Saved as file ~undo.max
Thu Oct 08 18:50:32 Saved as file ~undo.max
Thu Oct 08 18:50:59 Saved as file ~undo.max
Thu Oct 08 18:51:42 Saved as file ~undo.max
Thu Oct 08 18:52:01 Saved as file ~undo.max
Thu Oct 08 18:54:03 Saved as file ~undo.max
Thu Oct 08 18:54:46 Saved as file ~undo.max
Thu Oct 08 18:55:40 Saved as file ~undo.max
Thu Oct 08 18:56:34 Saved as file BACKUP1.MAX
Thu Oct 08 18:57:47 Saved as file ~undo.max
Thu Oct 08 19:00:02 Saved as file ~undo.max
Thu Oct 08 19:01:16 Saved as file ~undo.max
Thu Oct 08 19:05:15 Saved as file ~undo.max
Thu Oct 08 19:05:43 Saved as file ~undo.max
Thu Oct 08 19:06:34 Saved as file BACKUP1.MAX
Thu Oct 08 19:07:09 Saved as file ~undo.max
Thu Oct 08 19:07:45 Saved as file ~undo.max
Thu Oct 08 19:09:17 Saved as file ~undo.max
Thu Oct 08 19:10:00 Saved as file ~undo.max
Thu Oct 08 19:10:13 Saved as file ~undo.max
Thu Oct 08 19:10:33 Saved as file ~undo.max
Thu Oct 08 19:12:04 Saved as file ~undo.max
Thu Oct 08 19:14:15 Saved as file ~undo.max
Thu Oct 08 19:16:34 Saved as file BACKUP1.MAX
Thu Oct 08 19:20:10 Saved as file ~undo.max
Thu Oct 08 19:20:30 Saved as file ~undo.max
Thu Oct 08 19:26:15 Saved as file ~undo.max
Thu Oct 08 19:26:50 Saved as file ~undo.max
Thu Oct 08 19:27:05 Saved as file BACKUP1.MAX
Thu Oct 08 19:28:15 Saved as file ~undo.max
Thu Oct 08 19:29:34 Saved as file ~undo.max
Thu Oct 08 19:29:51 Saved as file ~undo.max
Thu Oct 08 19:30:39 Saved as file ~undo.max
Thu Oct 08 19:33:09 Saved as file ~undo.max
Thu Oct 08 19:37:05 Saved as file BACKUP1.MAX
Thu Oct 08 19:47:05 Saved as file BACKUP1.MAX
Thu Oct 08 19:49:38 Saved as file ~undo.max
Thu Oct 08 19:50:51 Saved as file ~undo.max
Thu Oct 08 19:53:40 Saved as file ~undo.max
Thu Oct 08 19:53:57 Saved as file ~undo.max
Thu Oct 08 19:54:25 Saved as file ~undo.max
Thu Oct 08 19:57:31 Saved as file ~undo.max
Thu Oct 08 19:58:05 Saved as file BACKUP1.MAX
Thu Oct 08 19:58:19 Saved as file D:\PROJECTS\ORCAD\POMPCONTROL\SCHEM7.MAX
Thu Oct 08 20:08:36 Saved as file BACKUP1.MAX
Thu Oct 08 20:09:28 Saved as file D:\PROJECTS\ORCAD\POMPCONTROL\SCHEM7.MAX
Tue Nov 10 16:13:53 Loaded file D:\PROJECTS\ORCAD\POMPCONTROL\SCHEM7.MAX
Tue Nov 10 16:14:08 Loaded file C:\Program Files\Orcad\Layout\data\template.imp
Tue Nov 10 16:14:08 Loaded file C:\Program Files\Orcad\Layout\data\template.imp
Tue Nov 10 16:14:08 Footprint coords will be rounded to nearest base unit.
Tue Nov 10 16:14:08 Footprint coords will be rounded to nearest base unit.
Tue Nov 10 16:14:08 Footprint coords will be rounded to nearest base unit.
Tue Nov 10 16:14:08 Footprint coords will be rounded to nearest base unit.
Tue Nov 10 16:14:08 Footprint coords will be rounded to nearest base unit.
Tue Nov 10 16:14:08 Footprint coords will be rounded to nearest base unit.
Tue Nov 10 16:14:08 Footprint coords will be rounded to nearest base unit.
Tue Nov 10 16:14:08 Footprint coords will be rounded to nearest base unit.
Tue Nov 10 16:14:08 Footprint coords will be rounded to nearest base unit.
Tue Nov 10 16:14:08 Footprint coords will be rounded to nearest base unit.
Tue Nov 10 16:14:08 Footprint coords will be rounded to nearest base unit.
Tue Nov 10 16:14:08 Loaded file C:\Program Files\Orcad\Layout\data\template.imp
Tue Nov 10 16:14:08 Footprint coords will be rounded to nearest base unit.
Tue Nov 10 16:14:08 Footprint coords will be rounded to nearest base unit.
Tue Nov 10 16:14:08 Footprint coords will be rounded to nearest base unit.
Tue Nov 10 16:14:08 Footprint coords will be rounded to nearest base unit.
Tue Nov 10 16:14:08 Footprint coords will be rounded to nearest base unit.
Tue Nov 10 16:14:08 Footprint coords will be rounded to nearest base unit.
Tue Nov 10 16:14:08 Footprint coords will be rounded to nearest base unit.
Tue Nov 10 16:14:08 Footprint coords will be rounded to nearest base unit.
Tue Nov 10 16:14:08 Footprint coords will be rounded to nearest base unit.
Tue Nov 10 16:14:08 Footprint coords will be rounded to nearest base unit.
Tue Nov 10 16:14:08 Footprint coords will be rounded to nearest base unit.
Tue Nov 10 16:14:08 Loaded file C:\Program Files\Orcad\Layout\data\template.imp
Tue Nov 10 16:15:55 Loaded file D:\PROJECTS\ORCAD\POMPCONTROL\SCHEM7.MAX
Tue Nov 10 16:16:27 Loaded file C:\Program Files\Orcad\Layout\data\template.imp
Tue Nov 10 16:16:27 Loaded file C:\Program Files\Orcad\Layout\data\template.imp
Tue Nov 10 16:16:27 Loaded file C:\Program Files\Orcad\Layout\data\template.imp
Tue Nov 10 16:16:27 Loaded file C:\Program Files\Orcad\Layout\data\template.imp
Tue Nov 10 16:16:29 Loaded file D:\PROJECTS\ORCAD\POMPCONTROL\SCHEM7.MAX
Tue Nov 10 16:16:32 Loaded file C:\Program Files\Orcad\Layout\data\template.imp
Tue Nov 10 16:16:32 Footprint coords will be rounded to nearest base unit.
Tue Nov 10 16:16:32 Footprint coords will be rounded to nearest base unit.
Tue Nov 10 16:16:32 Footprint coords will be rounded to nearest base unit.
Tue Nov 10 16:16:32 Footprint coords will be rounded to nearest base unit.
Tue Nov 10 16:16:32 Footprint coords will be rounded to nearest base unit.
Tue Nov 10 16:16:32 Footprint coords will be rounded to nearest base unit.
Tue Nov 10 16:16:32 Footprint coords will be rounded to nearest base unit.
Tue Nov 10 16:16:32 Footprint coords will be rounded to nearest base unit.
Tue Nov 10 16:16:32 Footprint coords will be rounded to nearest base unit.
Tue Nov 10 16:16:32 Footprint coords will be rounded to nearest base unit.
Tue Nov 10 16:16:32 Footprint coords will be rounded to nearest base unit.
Tue Nov 10 16:16:32 Footprint coords will be rounded to nearest base unit.
Tue Nov 10 16:16:32 Footprint coords will be rounded to nearest base unit.
Tue Nov 10 16:16:32 Footprint coords will be rounded to nearest base unit.
Tue Nov 10 16:16:32 Footprint coords will be rounded to nearest base unit.
Tue Nov 10 16:16:32 Footprint coords will be rounded to nearest base unit.
Tue Nov 10 16:16:32 Footprint coords will be rounded to nearest base unit.
Tue Nov 10 16:16:32 Footprint coords will be rounded to nearest base unit.
Tue Nov 10 16:16:32 Footprint coords will be rounded to nearest base unit.
Tue Nov 10 16:16:34 Loaded file C:\Program Files\Orcad\Layout\data\template.imp
Tue Nov 10 16:16:34 Footprint coords will be rounded to nearest base unit.
Tue Nov 10 16:16:34 Footprint coords will be rounded to nearest base unit.
Tue Nov 10 16:16:34 Footprint coords will be rounded to nearest base unit.
Tue Nov 10 16:16:34 Footprint coords will be rounded to nearest base unit.
Tue Nov 10 16:16:34 Footprint coords will be rounded to nearest base unit.
Tue Nov 10 16:16:34 Footprint coords will be rounded to nearest base unit.
Tue Nov 10 16:16:34 Footprint coords will be rounded to nearest base unit.
Tue Nov 10 16:16:34 Footprint coords will be rounded to nearest base unit.
Tue Nov 10 16:16:34 Footprint coords will be rounded to nearest base unit.
Tue Nov 10 16:16:34 Footprint coords will be rounded to nearest base unit.
Tue Nov 10 16:16:35 Loaded file C:\Program Files\Orcad\Layout\data\template.imp
Tue Nov 10 16:16:35 Footprint coords will be rounded to nearest base unit.
Tue Nov 10 16:16:35 Footprint coords will be rounded to nearest base unit.
Tue Nov 10 16:16:35 Footprint coords will be rounded to nearest base unit.
Tue Nov 10 16:16:35 Footprint coords will be rounded to nearest base unit.
Tue Nov 10 16:16:35 Footprint coords will be rounded to nearest base unit.
Tue Nov 10 16:16:35 Footprint coords will be rounded to nearest base unit.
Tue Nov 10 16:16:35 Footprint coords will be rounded to nearest base unit.
Tue Nov 10 16:16:35 Footprint coords will be rounded to nearest base unit.
Tue Nov 10 16:16:35 Footprint coords will be rounded to nearest base unit.
Tue Nov 10 16:16:35 Footprint coords will be rounded to nearest base unit.
Tue Nov 10 16:16:36 Loaded file C:\Program Files\Orcad\Layout\data\template.imp
Tue Nov 10 16:16:36 Footprint coords will be rounded to nearest base unit.
Tue Nov 10 16:16:36 Footprint coords will be rounded to nearest base unit.
Tue Nov 10 16:16:36 Footprint coords will be rounded to nearest base unit.
Tue Nov 10 16:16:36 Footprint coords will be rounded to nearest base unit.
Tue Nov 10 16:16:36 Footprint coords will be rounded to nearest base unit.
Tue Nov 10 16:16:36 Footprint coords will be rounded to nearest base unit.
Tue Nov 10 16:16:36 Footprint coords will be rounded to nearest base unit.
Tue Nov 10 16:16:36 Footprint coords will be rounded to nearest base unit.
Tue Nov 10 16:16:36 Footprint coords will be rounded to nearest base unit.
Tue Nov 10 16:16:36 Footprint coords will be rounded to nearest base unit.
Tue Nov 10 16:16:36 Footprint coords will be rounded to nearest base unit.
Tue Nov 10 16:16:36 Footprint coords will be rounded to nearest base unit.
Tue Nov 10 16:16:36 Footprint coords will be rounded to nearest base unit.
Tue Nov 10 16:16:36 Footprint coords will be rounded to nearest base unit.
Tue Nov 10 16:16:36 Footprint coords will be rounded to nearest base unit.
Tue Nov 10 16:16:36 Footprint coords will be rounded to nearest base unit.
Tue Nov 10 16:16:36 Footprint coords will be rounded to nearest base unit.
Tue Nov 10 16:16:36 Footprint coords will be rounded to nearest base unit.
Tue Nov 10 16:16:36 Footprint coords will be rounded to nearest base unit.
Tue Nov 10 16:16:37 Loaded file C:\Program Files\Orcad\Layout\data\template.imp
Tue Nov 10 16:16:37 Footprint coords will be rounded to nearest base unit.
Tue Nov 10 16:16:37 Footprint coords will be rounded to nearest base unit.
Tue Nov 10 16:16:37 Footprint coords will be rounded to nearest base unit.
Tue Nov 10 16:16:37 Footprint coords will be rounded to nearest base unit.
Tue Nov 10 16:16:37 Footprint coords will be rounded to nearest base unit.
Tue Nov 10 16:16:37 Footprint coords will be rounded to nearest base unit.
Tue Nov 10 16:16:37 Footprint coords will be rounded to nearest base unit.
Tue Nov 10 16:16:37 Footprint coords will be rounded to nearest base unit.
Tue Nov 10 16:16:37 Footprint coords will be rounded to nearest base unit.
Tue Nov 10 16:16:37 Footprint coords will be rounded to nearest base unit.
Tue Nov 10 16:16:37 Footprint coords will be rounded to nearest base unit.
Tue Nov 10 16:16:37 Footprint coords will be rounded to nearest base unit.
Tue Nov 10 16:16:37 Loaded file C:\Program Files\Orcad\Layout\data\template.imp
Tue Nov 10 16:16:37 Footprint coords will be rounded to nearest base unit.
Tue Nov 10 16:16:37 Footprint coords will be rounded to nearest base unit.
Tue Nov 10 16:16:37 Footprint coords will be rounded to nearest base unit.
Tue Nov 10 16:16:37 Footprint coords will be rounded to nearest base unit.
Tue Nov 10 16:16:37 Footprint coords will be rounded to nearest base unit.
Tue Nov 10 16:16:37 Footprint coords will be rounded to nearest base unit.
Tue Nov 10 16:16:37 Footprint coords will be rounded to nearest base unit.
Tue Nov 10 16:16:37 Footprint coords will be rounded to nearest base unit.
Tue Nov 10 16:16:37 Footprint coords will be rounded to nearest base unit.
Tue Nov 10 16:16:37 Footprint coords will be rounded to nearest base unit.
Tue Nov 10 16:16:37 Footprint coords will be rounded to nearest base unit.
Tue Nov 10 16:16:37 Footprint coords will be rounded to nearest base unit.
Tue Nov 10 16:16:37 Footprint coords will be rounded to nearest base unit.
Tue Nov 10 16:16:37 Footprint coords will be rounded to nearest base unit.
Tue Nov 10 16:16:37 Footprint coords will be rounded to nearest base unit.
Tue Nov 10 16:16:37 Footprint coords will be rounded to nearest base unit.
Tue Nov 10 16:16:37 Footprint coords will be rounded to nearest base unit.
Tue Nov 10 16:16:37 Footprint coords will be rounded to nearest base unit.
Tue Nov 10 16:16:37 Footprint coords will be rounded to nearest base unit.
Tue Nov 10 16:17:30 Loaded file C:\Program Files\Orcad\Layout\data\template.imp
Tue Nov 10 16:17:30 Loaded file C:\Program Files\Orcad\Layout\data\template.imp
Tue Nov 10 16:17:30 Loaded file C:\Program Files\Orcad\Layout\data\template.imp
Tue Nov 10 16:17:30 Loaded file C:\Program Files\Orcad\Layout\data\template.imp
Tue Nov 10 16:17:32 Loaded file D:\PROJECTS\ORCAD\POMPCONTROL\SCHEM7.MAX
Tue Nov 10 16:17:33 Loaded file C:\Program Files\Orcad\Layout\data\template.imp
Tue Nov 10 16:17:33 Footprint coords will be rounded to nearest base unit.
Tue Nov 10 16:17:33 Footprint coords will be rounded to nearest base unit.
